instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,dteday
9997,1,1,2,13,0,0,0,1,0.32,0.3333,0.36,0,58,267,325,2012B02B26
9998,1,1,2,14,0,0,0,1,0.34,0.3485,0.31,0,68,263,331,2012B02B26
9999,1,1,2,15,0,0,0,1,0.36,0.3485,0.29,0,72,281,353,2012B02B26
10000,1,1,2,16,0,0,0,1,0.36,0.3333,0.32,0.2537,64,275,339,2012B02B26
10001,1,1,2,17,0,0,0,1,0.36,0.3485,0.32,0.2239,46,241,287,2012B02B26
10002,1,1,2,18,0,0,0,1,0.34,0.3182,0.36,0.2836,17,199,216,2012B02B26
10003,1,1,2,19,0,0,0,1,0.34,0.3333,0.34,0.1642,13,130,143,2012B02B26
10004,1,1,2,20,0,0,0,1,0.32,0.3182,0.42,0.1642,9,79,88,2012B02B26
10005,1,1,2,21,0,0,0,1,0.3,0.303,0.45,0.1343,8,75,83,2012B02B26
10006,1,1,2,22,0,0,0,1,0.3,0.2879,0.42,0.2239,3,68,71,2012B02B26
10007,1,1,2,23,0,0,0,1,0.26,0.2576,0.56,0.1642,5,59,64,2012B02B26
10008,1,1,2,0,0,1,1,1,0.26,0.2424,0.6,0.2537,2,27,29,2012B02B27
10009,1,1,2,1,0,1,1,1,0.26,0.2576,0.65,0.2239,0,6,6,2012B02B27
10010,1,1,2,2,0,1,1,1,0.26,0.2273,0.7,0.2985,0,4,4,2012B02B27
10011,1,1,2,3,0,1,1,1,0.24,0.2424,0.75,0.1642,0,2,2,2012B02B27
10012,1,1,2,4,0,1,1,1,0.22,0.2273,0.8,0.1343,0,1,1,2012B02B27
10013,1,1,2,5,0,1,1,1,0.22,0.2273,0.8,0.1343,0,16,16,2012B02B27
10014,1,1,2,6,0,1,1,1,0.24,0.2273,0.7,0.2537,1,89,90,2012B02B27
10015,1,1,2,7,0,1,1,1,0.24,0.2273,0.6,0.2239,2,278,280,2012B02B27
10016,1,1,2,8,0,1,1,1,0.24,0.2424,0.6,0,14,514,528,2012B02B27
10017,1,1,2,9,0,1,1,1,0.26,0.2576,0.6,0.194,11,219,230,2012B02B27
10018,1,1,2,10,0,1,1,1,0.32,0.303,0.45,0.2537,16,88,104,2012B02B27
10019,1,1,2,11,0,1,1,1,0.36,0.3333,0.43,0.2537,11,92,103,2012B02B27
10020,1,1,2,12,0,1,1,1,0.4,0.4091,0.37,0.2985,13,164,177,2012B02B27
10021,1,1,2,13,0,1,1,1,0.4,0.4091,0.43,0.2836,23,159,182,2012B02B27
10022,1,1,2,14,0,1,1,1,0.46,0.4545,0.36,0.2836,24,134,158,2012B02B27
10023,1,1,2,15,0,1,1,1,0.52,0.5,0.25,0.4179,24,150,174,2012B02B27
10024,1,1,2,16,0,1,1,1,0.54,0.5152,0.26,0.4478,20,266,286,2012B02B27
10025,1,1,2,17,0,1,1,1,0.54,0.5152,0.24,0.4478,26,503,529,2012B02B27
10026,1,1,2,18,0,1,1,1,0.52,0.5,0.27,0.4179,10,517,527,2012B02B27
10027,1,1,2,19,0,1,1,1,0.5,0.4848,0.29,0.3881,16,318,334,2012B02B27
10028,1,1,2,20,0,1,1,1,0.48,0.4697,0.33,0.3582,11,208,219,2012B02B27
10029,1,1,2,21,0,1,1,1,0.46,0.4545,0.36,0.2836,14,181,195,2012B02B27
10030,1,1,2,22,0,1,1,1,0.44,0.4394,0.44,0.2537,9,83,92,2012B02B27
10031,1,1,2,23,0,1,1,1,0.42,0.4242,0.5,0.1642,6,50,56,2012B02B27
10032,1,1,2,0,0,2,1,1,0.42,0.4242,0.54,0.1343,0,10,10,2012B02B28
10033,1,1,2,1,0,2,1,1,0.38,0.3939,0.62,0.1642,0,6,6,2012B02B28
10034,1,1,2,2,0,2,1,1,0.4,0.4091,0.54,0.1045,1,2,3,2012B02B28
10035,1,1,2,3,0,2,1,1,0.4,0.4091,0.32,0.3582,0,6,6,2012B02B28
10036,1,1,2,4,0,2,1,1,0.32,0.2879,0.42,0.3582,0,2,2,2012B02B28
10037,1,1,2,5,0,2,1,1,0.32,0.2879,0.42,0.3582,1,20,21,2012B02B28
10038,1,1,2,6,0,2,1,1,0.3,0.2727,0.45,0.3284,1,100,101,2012B02B28
10039,1,1,2,7,0,2,1,1,0.28,0.2576,0.45,0.2985,12,313,325,2012B02B28
10040,1,1,2,8,0,2,1,1,0.26,0.2424,0.48,0.2836,16,543,559,2012B02B28
10041,1,1,2,9,0,2,1,1,0.28,0.2576,0.45,0.3582,7,225,232,2012B02B28
10042,1,1,2,10,0,2,1,1,0.3,0.2727,0.42,0.2985,14,118,132,2012B02B28
10043,1,1,2,11,0,2,1,1,0.34,0.3182,0.36,0.2537,8,155,163,2012B02B28
10044,1,1,2,12,0,2,1,1,0.36,0.3485,0.34,0.1343,19,164,183,2012B02B28
10045,1,1,2,13,0,2,1,1,0.36,0.3636,0.32,0.1045,16,174,190,2012B02B28
10046,1,1,2,14,0,2,1,1,0.4,0.4091,0.28,0.1045,13,121,134,2012B02B28
10047,1,1,2,15,0,2,1,1,0.42,0.4242,0.26,0.0896,17,149,166,2012B02B28
10048,1,1,2,16,0,2,1,1,0.42,0.4242,0.28,0.0896,17,270,287,2012B02B28
10049,1,1,2,17,0,2,1,1,0.42,0.4242,0.26,0.0896,33,497,530,2012B02B28
10050,1,1,2,18,0,2,1,1,0.42,0.4242,0.28,0.1642,17,432,449,2012B02B28
10051,1,1,2,19,0,2,1,1,0.42,0.4242,0.26,0,15,291,306,2012B02B28
10052,1,1,2,20,0,2,1,1,0.4,0.4091,0.3,0.1343,2,202,204,2012B02B28
10053,1,1,2,21,0,2,1,1,0.34,0.3485,0.46,0.1045,10,178,188,2012B02B28
10054,1,1,2,22,0,2,1,1,0.34,0.3485,0.46,0.1045,6,95,101,2012B02B28
10055,1,1,2,23,0,2,1,1,0.32,0.303,0.53,0.2239,4,61,65,2012B02B28
10056,1,1,2,0,0,3,1,1,0.32,0.3333,0.53,0.1045,2,30,32,2012B02B29
10057,1,1,2,1,0,3,1,1,0.32,0.3333,0.49,0.1045,0,6,6,2012B02B29
10058,1,1,2,2,0,3,1,1,0.3,0.2879,0.56,0.2239,0,4,4,2012B02B29
10059,1,1,2,3,0,3,1,1,0.28,0.303,0.7,0.0896,0,2,2,2012B02B29
10060,1,1,2,5,0,3,1,1,0.26,0.2879,0.75,0.0896,0,29,29,2012B02B29
10061,1,1,2,6,0,3,1,2,0.28,0.303,0.75,0.0896,4,100,104,2012B02B29
10062,1,1,2,7,0,3,1,2,0.26,0.2727,0.81,0.1343,11,242,253,2012B02B29
10063,1,1,2,8,0,3,1,2,0.28,0.2879,0.75,0.1045,2,114,116,2012B02B29
10064,1,1,2,9,0,3,1,3,0.3,0.303,0.81,0.1642,5,33,38,2012B02B29
10065,1,1,2,10,0,3,1,3,0.3,0.303,0.81,0.1642,0,10,10,2012B02B29
10066,1,1,2,11,0,3,1,3,0.3,0.2879,0.87,0.194,1,9,10,2012B02B29
10067,1,1,2,12,0,3,1,3,0.32,0.303,0.93,0.3284,1,69,70,2012B02B29
10068,1,1,2,13,0,3,1,2,0.36,0.3333,0.93,0.3582,4,72,76,2012B02B29
10069,1,1,2,14,0,3,1,2,0.36,0.3333,0.93,0.3582,2,54,56,2012B02B29
10070,1,1,2,15,0,3,1,2,0.4,0.4091,0.82,0.2836,3,87,90,2012B02B29
10071,1,1,2,16,0,3,1,3,0.4,0.4091,0.82,0.2239,5,162,167,2012B02B29
10072,1,1,2,17,0,3,1,2,0.4,0.4091,0.87,0.1642,7,246,253,2012B02B29
10073,1,1,2,18,0,3,1,3,0.4,0.4091,0.87,0,11,181,192,2012B02B29
10074,1,1,2,19,0,3,1,2,0.4,0.4091,0.87,0.1045,0,102,102,2012B02B29
10075,1,1,2,20,0,3,1,3,0.42,0.4242,0.88,0.1642,2,95,97,2012B02B29
10076,1,1,2,21,0,3,1,3,0.42,0.4242,0.88,0.1642,0,39,39,2012B02B29
10077,1,1,2,22,0,3,1,3,0.42,0.4242,0.94,0.2537,2,53,55,2012B02B29
10078,1,1,2,23,0,3,1,3,0.42,0.4242,0.94,0.2537,3,30,33,2012B02B29
10079,1,1,3,0,0,4,1,2,0.42,0.4242,0.94,0,1,10,11,2012B03B01
10080,1,1,3,1,0,4,1,3,0.46,0.4545,0.94,0.1045,0,12,12,2012B03B01
10081,1,1,3,2,0,4,1,2,0.46,0.4545,0.94,0.2836,0,6,6,2012B03B01
10082,1,1,3,3,0,4,1,1,0.46,0.4545,0.94,0.2239,0,3,3,2012B03B01
10083,1,1,3,4,0,4,1,1,0.48,0.4697,0.88,0.194,0,5,5,2012B03B01
10084,1,1,3,5,0,4,1,1,0.48,0.4697,0.88,0.1642,0,18,18,2012B03B01
10085,1,1,3,6,0,4,1,2,0.42,0.4242,0.94,0,2,107,109,2012B03B01
10086,1,1,3,7,0,4,1,2,0.44,0.4394,0.94,0.1343,8,296,304,2012B03B01
10087,1,1,3,8,0,4,1,1,0.42,0.4242,0.94,0.1343,15,579,594,2012B03B01
10088,1,1,3,9,0,4,1,1,0.46,0.4545,0.77,0.2537,5,281,286,2012B03B01
10089,1,1,3,10,0,4,1,1,0.52,0.5,0.55,0.1642,11,122,133,2012B03B01
10090,1,1,3,11,0,4,1,1,0.56,0.5303,0.43,0.194,19,149,168,2012B03B01
10091,1,1,3,12,0,4,1,1,0.56,0.5303,0.37,0.2239,16,204,220,2012B03B01
10092,1,1,3,13,0,4,1,1,0.58,0.5455,0.32,0.2537,24,187,211,2012B03B01
10093,1,1,3,14,0,4,1,1,0.58,0.5455,0.35,0.2239,37,174,211,2012B03B01
10094,1,1,3,15,0,4,1,1,0.6,0.6212,0.31,0.2537,31,192,223,2012B03B01
10095,1,1,3,16,0,4,1,1,0.58,0.5455,0.32,0.2985,38,323,361,2012B03B01
10096,1,1,3,17,0,4,1,1,0.56,0.5303,0.35,0.2985,49,551,600,2012B03B01
10097,1,1,3,18,0,4,1,1,0.54,0.5152,0.34,0.3582,27,498,525,2012B03B01
10098,1,1,3,19,0,4,1,1,0.48,0.4697,0.41,0.3284,11,317,328,2012B03B01
10099,1,1,3,20,0,4,1,1,0.44,0.4394,0.44,0.4179,12,242,254,2012B03B01
10100,1,1,3,21,0,4,1,1,0.42,0.4242,0.47,0.4627,7,190,197,2012B03B01
10101,1,1,3,22,0,4,1,1,0.38,0.3939,0.5,0.2537,3,123,126,2012B03B01
10102,1,1,3,23,0,4,1,1,0.36,0.3485,0.5,0.2239,9,76,85,2012B03B01
10103,1,1,3,0,0,5,1,1,0.34,0.3333,0.53,0.1642,1,45,46,2012B03B02
10104,1,1,3,1,0,5,1,1,0.34,0.3182,0.49,0.2239,2,18,20,2012B03B02
10105,1,1,3,2,0,5,1,1,0.34,0.3182,0.53,0.2836,2,4,6,2012B03B02
10106,1,1,3,3,0,5,1,1,0.32,0.3182,0.57,0.194,0,3,3,2012B03B02
10107,1,1,3,4,0,5,1,1,0.32,0.3485,0.61,0,0,2,2,2012B03B02
10108,1,1,3,5,0,5,1,1,0.3,0.3333,0.7,0,0,24,24,2012B03B02
10109,1,1,3,6,0,5,1,1,0.3,0.3333,0.7,0,4,88,92,2012B03B02
10110,1,1,3,7,0,5,1,1,0.3,0.3333,0.7,0,4,258,262,2012B03B02
10111,1,1,3,8,0,5,1,1,0.28,0.303,0.75,0.0896,16,533,549,2012B03B02
10112,1,1,3,9,0,5,1,1,0.3,0.3333,0.81,0,15,299,314,2012B03B02
10113,1,1,3,10,0,5,1,1,0.36,0.3485,0.5,0.1642,14,118,132,2012B03B02
10114,1,1,3,11,0,5,1,1,0.38,0.3939,0.46,0.194,40,154,194,2012B03B02
10115,1,1,3,12,0,5,1,1,0.4,0.4091,0.43,0.1642,40,194,234,2012B03B02
10116,1,1,3,13,0,5,1,1,0.42,0.4242,0.44,0.2239,31,191,222,2012B03B02
10117,1,1,3,14,0,5,1,2,0.44,0.4394,0.44,0.2836,29,176,205,2012B03B02
10118,1,1,3,15,0,5,1,2,0.42,0.4242,0.5,0.2985,5,73,78,2012B03B02
10119,1,1,3,16,0,5,1,3,0.4,0.4091,0.58,0.2985,1,49,50,2012B03B02
10120,1,1,3,17,0,5,1,3,0.36,0.3485,0.81,0.2239,5,123,128,2012B03B02
10121,1,1,3,18,0,5,1,3,0.36,0.3485,0.87,0.194,6,154,160,2012B03B02
10122,1,1,3,19,0,5,1,3,0.36,0.3485,0.87,0.194,12,162,174,2012B03B02
10123,1,1,3,20,0,5,1,2,0.36,0.3485,0.87,0.194,7,93,100,2012B03B02
10124,1,1,3,21,0,5,1,3,0.36,0.3636,0.87,0.0896,2,99,101,2012B03B02
10125,1,1,3,22,0,5,1,2,0.36,0.3788,0.87,0,6,69,75,2012B03B02
10126,1,1,3,23,0,5,1,2,0.36,0.3788,0.87,0,4,19,23,2012B03B02
10127,1,1,3,0,0,6,0,3,0.36,0.3636,0.93,0.0896,1,21,22,2012B03B03
10128,1,1,3,1,0,6,0,3,0.36,0.3788,0.93,0,0,44,44,2012B03B03
10129,1,1,3,2,0,6,0,3,0.36,0.3636,0.93,0.0896,4,34,38,2012B03B03
10130,1,1,3,3,0,6,0,2,0.36,0.3485,0.93,0.1642,1,20,21,2012B03B03
10131,1,1,3,4,0,6,0,2,0.36,0.3485,0.93,0.194,0,2,2,2012B03B03
10132,1,1,3,5,0,6,0,2,0.36,0.3636,0.93,0.0896,1,1,2,2012B03B03
10133,1,1,3,6,0,6,0,2,0.36,0.3636,0.93,0.0896,1,6,7,2012B03B03
10134,1,1,3,7,0,6,0,2,0.36,0.3485,0.93,0.1343,2,14,16,2012B03B03
10135,1,1,3,8,0,6,0,3,0.36,0.3788,0.93,0,2,46,48,2012B03B03
10136,1,1,3,9,0,6,0,3,0.38,0.3939,0.87,0.0896,7,87,94,2012B03B03
10137,1,1,3,10,0,6,0,2,0.4,0.4091,0.87,0,31,137,168,2012B03B03
10138,1,1,3,11,0,6,0,2,0.4,0.4091,0.87,0.0896,33,181,214,2012B03B03
10139,1,1,3,12,0,6,0,2,0.42,0.4242,0.67,0.2537,47,252,299,2012B03B03
10140,1,1,3,13,0,6,0,1,0.44,0.4394,0.51,0.2836,87,252,339,2012B03B03
10141,1,1,3,14,0,6,0,2,0.46,0.4545,0.44,0.3582,151,279,430,2012B03B03
10142,1,1,3,15,0,6,0,1,0.48,0.4697,0.29,0.2985,145,254,399,2012B03B03
10143,1,1,3,16,0,6,0,1,0.5,0.4848,0.27,0.2985,167,300,467,2012B03B03
10144,1,1,3,17,0,6,0,1,0.5,0.4848,0.23,0.3284,106,279,385,2012B03B03
10145,1,1,3,18,0,6,0,1,0.5,0.4848,0.25,0.2537,53,250,303,2012B03B03
10146,1,1,3,19,0,6,0,1,0.46,0.4545,0.33,0.1642,34,191,225,2012B03B03
10147,1,1,3,20,0,6,0,1,0.44,0.4394,0.3,0.1343,28,121,149,2012B03B03
10148,1,1,3,21,0,6,0,1,0.46,0.4545,0.19,0.3284,24,130,154,2012B03B03
10149,1,1,3,22,0,6,0,1,0.44,0.4394,0.21,0.1343,19,115,134,2012B03B03
10150,1,1,3,23,0,6,0,1,0.42,0.4242,0.24,0,12,94,106,2012B03B03
10151,1,1,3,0,0,0,0,2,0.4,0.4091,0.3,0.3582,5,67,72,2012B03B04
10152,1,1,3,1,0,0,0,2,0.38,0.3939,0.34,0.194,16,60,76,2012B03B04
10153,1,1,3,2,0,0,0,2,0.36,0.3485,0.4,0.1642,14,66,80,2012B03B04
10154,1,1,3,3,0,0,0,2,0.36,0.3485,0.43,0.1343,5,21,26,2012B03B04
10155,1,1,3,4,0,0,0,2,0.34,0.3333,0.46,0.194,3,11,14,2012B03B04
10156,1,1,3,5,0,0,0,2,0.34,0.3182,0.46,0.2239,0,5,5,2012B03B04
10157,1,1,3,6,0,0,0,2,0.3,0.2727,0.52,0.2985,0,5,5,2012B03B04
10158,1,1,3,7,0,0,0,2,0.3,0.2727,0.52,0.2985,2,21,23,2012B03B04
10159,1,1,3,8,0,0,0,1,0.3,0.2727,0.52,0.3284,12,54,66,2012B03B04
10160,1,1,3,9,0,0,0,1,0.3,0.2727,0.49,0.4478,14,104,118,2012B03B04
10161,1,1,3,10,0,0,0,1,0.3,0.2727,0.49,0.3284,31,161,192,2012B03B04
10162,1,1,3,11,0,0,0,1,0.32,0.2879,0.45,0.3881,64,192,256,2012B03B04
10163,1,1,3,12,0,0,0,1,0.34,0.303,0.42,0.3582,71,256,327,2012B03B04
10164,1,1,3,13,0,0,0,1,0.36,0.3333,0.37,0.3582,108,256,364,2012B03B04
10165,1,1,3,14,0,0,0,1,0.36,0.3333,0.34,0.3582,106,226,332,2012B03B04
10166,1,1,3,15,0,0,0,1,0.36,0.3182,0.32,0.5224,82,252,334,2012B03B04
10167,1,1,3,16,0,0,0,1,0.36,0.3182,0.29,0.4925,68,231,299,2012B03B04
10168,1,1,3,17,0,0,0,1,0.34,0.2879,0.31,0.5522,49,214,263,2012B03B04
10169,1,1,3,18,0,0,0,1,0.32,0.2727,0.33,0.6119,20,164,184,2012B03B04
10170,1,1,3,19,0,0,0,1,0.3,0.2576,0.36,0.4925,12,120,132,2012B03B04
10171,1,1,3,20,0,0,0,1,0.28,0.2727,0.38,0.2537,8,80,88,2012B03B04
10172,1,1,3,21,0,0,0,1,0.28,0.2727,0.36,0.2239,9,70,79,2012B03B04
10173,1,1,3,22,0,0,0,1,0.26,0.2424,0.41,0.2537,9,53,62,2012B03B04
10174,1,1,3,23,0,0,0,1,0.26,0.2576,0.41,0.194,2,24,26,2012B03B04
10175,1,1,3,0,0,1,1,1,0.24,0.2273,0.44,0.194,2,15,17,2012B03B05
10176,1,1,3,1,0,1,1,1,0.24,0.2424,0.48,0.1343,3,3,6,2012B03B05
10177,1,1,3,2,0,1,1,1,0.24,0.2424,0.48,0.1343,1,3,4,2012B03B05
10178,1,1,3,3,0,1,1,1,0.22,0.2273,0.51,0.1642,0,1,1,2012B03B05
10179,1,1,3,4,0,1,1,1,0.2,0.2273,0.55,0.0896,0,1,1,2012B03B05
10180,1,1,3,5,0,1,1,1,0.2,0.2273,0.55,0.0896,1,17,18,2012B03B05
10181,1,1,3,6,0,1,1,1,0.18,0.197,0.59,0.1343,2,89,91,2012B03B05
10182,1,1,3,7,0,1,1,1,0.18,0.197,0.59,0.1343,7,253,260,2012B03B05
10183,1,1,3,8,0,1,1,1,0.2,0.2273,0.59,0.1045,13,415,428,2012B03B05
10184,1,1,3,9,0,1,1,2,0.22,0.2576,0.6,0.0896,11,186,197,2012B03B05
10185,1,1,3,10,0,1,1,2,0.24,0.2576,0.6,0,12,74,86,2012B03B05
10186,1,1,3,11,0,1,1,2,0.26,0.2727,0.56,0.1343,17,86,103,2012B03B05
10187,1,1,3,12,0,1,1,2,0.26,0.303,0.52,0,15,122,137,2012B03B05
10188,1,1,3,13,0,1,1,2,0.26,0.2576,0.55,0.2985,11,109,120,2012B03B05
10189,1,1,3,14,0,1,1,2,0.28,0.2576,0.57,0.3582,13,115,128,2012B03B05
10190,1,1,3,15,0,1,1,2,0.3,0.2879,0.53,0.194,20,110,130,2012B03B05
10191,1,1,3,16,0,1,1,1,0.3,0.2727,0.45,0.2985,30,180,210,2012B03B05
10192,1,1,3,17,0,1,1,3,0.3,0.2727,0.45,0.2985,11,376,387,2012B03B05
10193,1,1,3,18,0,1,1,3,0.28,0.2273,0.55,0.6567,12,363,375,2012B03B05
10194,1,1,3,19,0,1,1,1,0.26,0.2576,0.53,0.2239,6,220,226,2012B03B05
10195,1,1,3,20,0,1,1,1,0.26,0.2273,0.37,0.4627,8,171,179,2012B03B05
10196,1,1,3,21,0,1,1,1,0.26,0.2273,0.37,0.3881,4,116,120,2012B03B05
10197,1,1,3,22,0,1,1,1,0.24,0.2121,0.35,0.3284,2,76,78,2012B03B05
10198,1,1,3,23,0,1,1,1,0.22,0.1818,0.37,0.5821,2,29,31,2012B03B05
10199,1,1,3,0,0,2,1,1,0.22,0.2121,0.37,0.2985,0,8,8,2012B03B06
10200,1,1,3,1,0,2,1,1,0.2,0.197,0.44,0.2537,0,6,6,2012B03B06
10201,1,1,3,2,0,2,1,1,0.2,0.197,0.44,0.2239,0,4,4,2012B03B06
10202,1,1,3,3,0,2,1,1,0.18,0.1667,0.51,0.2836,0,1,1,2012B03B06
10203,1,1,3,4,0,2,1,1,0.18,0.1667,0.51,0.2985,0,3,3,2012B03B06
10204,1,1,3,5,0,2,1,1,0.18,0.1818,0.51,0.2239,0,25,25,2012B03B06
10205,1,1,3,6,0,2,1,1,0.18,0.2121,0.51,0.1045,3,99,102,2012B03B06
10206,1,1,3,7,0,2,1,1,0.16,0.1818,0.55,0.1343,5,270,275,2012B03B06
10207,1,1,3,8,0,2,1,1,0.16,0.1818,0.59,0.1045,14,487,501,2012B03B06
10208,1,1,3,9,0,2,1,1,0.22,0.2727,0.47,0,11,222,233,2012B03B06
10209,1,1,3,10,0,2,1,1,0.24,0.2576,0.44,0,16,113,129,2012B03B06
10210,1,1,3,11,0,2,1,1,0.26,0.2576,0.41,0.1642,20,110,130,2012B03B06
10211,1,1,3,12,0,2,1,1,0.26,0.2727,0.41,0.1045,9,129,138,2012B03B06
10212,1,1,3,13,0,2,1,1,0.3,0.303,0.39,0.1343,16,148,164,2012B03B06
10213,1,1,3,14,0,2,1,1,0.32,0.303,0.36,0.2239,20,116,136,2012B03B06
10214,1,1,3,15,0,2,1,1,0.34,0.303,0.36,0.2985,24,142,166,2012B03B06
10215,1,1,3,16,0,2,1,1,0.36,0.3333,0.32,0.2836,22,228,250,2012B03B06
10216,1,1,3,17,0,2,1,1,0.36,0.3333,0.34,0.2836,21,425,446,2012B03B06
10217,1,1,3,18,0,2,1,1,0.34,0.303,0.42,0.3284,15,442,457,2012B03B06
10218,1,1,3,19,0,2,1,1,0.34,0.303,0.46,0.2985,9,278,287,2012B03B06
10219,1,1,3,20,0,2,1,1,0.32,0.3182,0.49,0.194,3,184,187,2012B03B06
10220,1,1,3,21,0,2,1,1,0.32,0.3182,0.49,0.194,5,143,148,2012B03B06
10221,1,1,3,22,0,2,1,1,0.28,0.2727,0.56,0.1642,5,101,106,2012B03B06
10222,1,1,3,23,0,2,1,1,0.28,0.2727,0.61,0.2239,3,51,54,2012B03B06
10223,1,1,3,0,0,3,1,1,0.28,0.2576,0.65,0.2836,3,12,15,2012B03B07
10224,1,1,3,1,0,3,1,1,0.3,0.2727,0.61,0.2985,1,4,5,2012B03B07
10225,1,1,3,2,0,3,1,1,0.3,0.2879,0.56,0.2836,0,4,4,2012B03B07
10226,1,1,3,3,0,3,1,1,0.3,0.2727,0.56,0.3582,1,2,3,2012B03B07
10227,1,1,3,4,0,3,1,1,0.28,0.2576,0.61,0.3284,0,3,3,2012B03B07
10228,1,1,3,5,0,3,1,1,0.28,0.2576,0.56,0.2985,0,18,18,2012B03B07
10229,1,1,3,6,0,3,1,1,0.28,0.2576,0.61,0.3881,4,104,108,2012B03B07
10230,1,1,3,7,0,3,1,1,0.26,0.2273,0.65,0.3881,12,332,344,2012B03B07
10231,1,1,3,8,0,3,1,1,0.28,0.2576,0.61,0.2985,12,554,566,2012B03B07
10232,1,1,3,9,0,3,1,1,0.3,0.2727,0.61,0.3284,12,252,264,2012B03B07
10233,1,1,3,10,0,3,1,1,0.36,0.3333,0.5,0.2985,20,127,147,2012B03B07
10234,1,1,3,11,0,3,1,1,0.42,0.4242,0.38,0.2985,33,128,161,2012B03B07
10235,1,1,3,12,0,3,1,1,0.44,0.4394,0.38,0.3881,40,175,215,2012B03B07
10236,1,1,3,13,0,3,1,1,0.5,0.4848,0.34,0.4179,26,179,205,2012B03B07
10237,1,1,3,14,0,3,1,1,0.52,0.5,0.36,0.3284,38,137,175,2012B03B07
10238,1,1,3,15,0,3,1,1,0.54,0.5152,0.37,0.4478,44,165,209,2012B03B07
10239,1,1,3,16,0,3,1,1,0.56,0.5303,0.37,0.4179,34,254,288,2012B03B07
10240,1,1,3,17,0,3,1,1,0.56,0.5303,0.43,0.4925,58,554,612,2012B03B07
10241,1,1,3,18,0,3,1,1,0.56,0.5303,0.4,0.4627,35,509,544,2012B03B07
10242,1,1,3,19,0,3,1,1,0.54,0.5152,0.42,0.3582,16,345,361,2012B03B07
10243,1,1,3,20,0,3,1,1,0.5,0.4848,0.51,0.2537,18,242,260,2012B03B07
10244,1,1,3,21,0,3,1,1,0.44,0.4394,0.62,0.2537,11,177,188,2012B03B07
10245,1,1,3,22,0,3,1,1,0.46,0.4545,0.59,0.2985,10,149,159,2012B03B07
10246,1,1,3,23,0,3,1,1,0.44,0.4394,0.62,0.3284,4,58,62,2012B03B07
10247,1,1,3,0,0,4,1,1,0.44,0.4394,0.62,0.3284,11,35,46,2012B03B08
10248,1,1,3,1,0,4,1,1,0.46,0.4545,0.63,0.3284,4,17,21,2012B03B08
10249,1,1,3,2,0,4,1,1,0.46,0.4545,0.63,0.3881,6,5,11,2012B03B08
10250,1,1,3,3,0,4,1,1,0.46,0.4545,0.63,0.3881,0,3,3,2012B03B08
10251,1,1,3,4,0,4,1,1,0.44,0.4394,0.72,0.2836,0,2,2,2012B03B08
10252,1,1,3,5,0,4,1,1,0.42,0.4242,0.77,0.2239,1,28,29,2012B03B08
10253,1,1,3,6,0,4,1,1,0.42,0.4242,0.77,0.2537,4,105,109,2012B03B08
10254,1,1,3,7,0,4,1,1,0.42,0.4242,0.77,0.3582,8,326,334,2012B03B08
10255,1,1,3,8,0,4,1,1,0.44,0.4394,0.77,0.3881,12,573,585,2012B03B08
10256,1,1,3,9,0,4,1,1,0.46,0.4545,0.72,0.4627,19,282,301,2012B03B08
10257,1,1,3,10,0,4,1,1,0.5,0.4848,0.68,0.4627,19,119,138,2012B03B08
10258,1,1,3,11,0,4,1,2,0.54,0.5152,0.6,0.4627,48,156,204,2012B03B08
10259,1,1,3,12,0,4,1,2,0.56,0.5303,0.6,0.4478,27,224,251,2012B03B08
10260,1,1,3,13,0,4,1,2,0.6,0.6212,0.49,0.6418,35,198,233,2012B03B08
10261,1,1,3,14,0,4,1,2,0.62,0.6212,0.43,0.6418,48,155,203,2012B03B08
10262,1,1,3,15,0,4,1,1,0.64,0.6212,0.38,0.6866,24,161,185,2012B03B08
10263,1,1,3,16,0,4,1,2,0.62,0.6212,0.41,0.6418,37,305,342,2012B03B08
10264,1,1,3,17,0,4,1,1,0.62,0.6212,0.38,0.6567,52,545,597,2012B03B08
10265,1,1,3,18,0,4,1,2,0.62,0.6212,0.38,0.5522,45,545,590,2012B03B08
10266,1,1,3,19,0,4,1,2,0.6,0.6212,0.4,0.4478,21,395,416,2012B03B08
10267,1,1,3,20,0,4,1,2,0.6,0.6212,0.43,0.3881,20,282,302,2012B03B08
10268,1,1,3,21,0,4,1,1,0.6,0.6212,0.43,0.3881,27,206,233,2012B03B08
10269,1,1,3,22,0,4,1,1,0.56,0.5303,0.49,0.3284,12,141,153,2012B03B08
10270,1,1,3,23,0,4,1,2,0.56,0.5303,0.49,0.4478,6,88,94,2012B03B08
10271,1,1,3,0,0,5,1,2,0.58,0.5455,0.49,0.4627,3,51,54,2012B03B09
10272,1,1,3,1,0,5,1,3,0.56,0.5303,0.52,0.4925,4,22,26,2012B03B09
10273,1,1,3,2,0,5,1,3,0.48,0.4697,0.77,0.4179,2,9,11,2012B03B09
10274,1,1,3,3,0,5,1,1,0.46,0.4545,0.77,0.5224,0,7,7,2012B03B09
10275,1,1,3,4,0,5,1,3,0.4,0.4091,0.66,0.2836,0,1,1,2012B03B09
10276,1,1,3,5,0,5,1,3,0.4,0.4091,0.66,0.2836,2,27,29,2012B03B09
