instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,dteday
16502,4,1,11,7,0,0,0,2,0.22,0.2424,0.51,0.1045,2,19,21,2012B11B25
16503,4,1,11,8,0,0,0,2,0.22,0.2273,0.51,0.194,2,32,34,2012B11B25
16504,4,1,11,9,0,0,0,2,0.24,0.2273,0.48,0.2239,13,83,96,2012B11B25
16505,4,1,11,10,0,0,0,1,0.24,0.2273,0.48,0.2537,15,124,139,2012B11B25
16506,4,1,11,11,0,0,0,2,0.26,0.2576,0.41,0.2239,49,155,204,2012B11B25
16507,4,1,11,12,0,0,0,2,0.26,0.2576,0.41,0.2239,37,165,202,2012B11B25
16508,4,1,11,13,0,0,0,2,0.26,0.2576,0.41,0.1642,37,158,195,2012B11B25
16509,4,1,11,14,0,0,0,2,0.3,0.2879,0.42,0.2537,33,170,203,2012B11B25
16510,4,1,11,15,0,0,0,1,0.3,0.2879,0.42,0.2537,36,209,245,2012B11B25
16511,4,1,11,16,0,0,0,1,0.3,0.2879,0.39,0.2239,25,203,228,2012B11B25
16512,4,1,11,17,0,0,0,1,0.28,0.2727,0.41,0.1642,11,170,181,2012B11B25
16513,4,1,11,18,0,0,0,1,0.26,0.2576,0.44,0.1642,9,132,141,2012B11B25
16514,4,1,11,19,0,0,0,1,0.26,0.303,0.41,0,13,114,127,2012B11B25
16515,4,1,11,20,0,0,0,1,0.24,0.2879,0.6,0,9,110,119,2012B11B25
16516,4,1,11,21,0,0,0,1,0.26,0.303,0.48,0,4,60,64,2012B11B25
16517,4,1,11,22,0,0,0,1,0.24,0.2879,0.6,0,3,59,62,2012B11B25
16518,4,1,11,23,0,0,0,1,0.22,0.2576,0.69,0.0896,1,40,41,2012B11B25
16519,4,1,11,0,0,1,1,1,0.22,0.2727,0.69,0,4,19,23,2012B11B26
16520,4,1,11,1,0,1,1,1,0.2,0.2576,0.69,0,1,9,10,2012B11B26
16521,4,1,11,2,0,1,1,1,0.2,0.2576,0.69,0,0,5,5,2012B11B26
16522,4,1,11,3,0,1,1,1,0.2,0.2576,0.69,0,1,4,5,2012B11B26
16523,4,1,11,4,0,1,1,1,0.22,0.2727,0.69,0,0,10,10,2012B11B26
16524,4,1,11,5,0,1,1,1,0.22,0.2273,0.69,0.1642,0,41,41,2012B11B26
16525,4,1,11,6,0,1,1,1,0.22,0.2727,0.69,0,1,123,124,2012B11B26
16526,4,1,11,7,0,1,1,1,0.24,0.2879,0.65,0,2,363,365,2012B11B26
16527,4,1,11,8,0,1,1,1,0.24,0.2879,0.65,0,9,629,638,2012B11B26
16528,4,1,11,9,0,1,1,1,0.28,0.303,0.56,0.0896,10,276,286,2012B11B26
16529,4,1,11,10,0,1,1,1,0.32,0.3485,0.49,0,20,127,147,2012B11B26
16530,4,1,11,11,0,1,1,1,0.4,0.4091,0.37,0.2985,18,112,130,2012B11B26
16531,4,1,11,12,0,1,1,1,0.42,0.4242,0.35,0.1045,22,188,210,2012B11B26
16532,4,1,11,13,0,1,1,1,0.42,0.4242,0.35,0.1045,20,197,217,2012B11B26
16533,4,1,11,14,0,1,1,1,0.42,0.4242,0.35,0,51,177,228,2012B11B26
16534,4,1,11,15,0,1,1,1,0.42,0.4242,0.35,0.0896,49,181,230,2012B11B26
16535,4,1,11,16,0,1,1,1,0.44,0.4394,0.3,0,49,297,346,2012B11B26
16536,4,1,11,17,0,1,1,1,0.42,0.4242,0.32,0,13,540,553,2012B11B26
16537,4,1,11,18,0,1,1,1,0.36,0.3485,0.5,0.1642,19,502,521,2012B11B26
16538,4,1,11,19,0,1,1,1,0.34,0.3636,0.53,0,16,355,371,2012B11B26
16539,4,1,11,20,0,1,1,1,0.34,0.3636,0.49,0,12,265,277,2012B11B26
16540,4,1,11,21,0,1,1,1,0.34,0.3636,0.49,0,9,172,181,2012B11B26
16541,4,1,11,22,0,1,1,1,0.32,0.3485,0.61,0,3,101,104,2012B11B26
16542,4,1,11,23,0,1,1,2,0.32,0.3333,0.66,0.1045,8,57,65,2012B11B26
16543,4,1,11,0,0,2,1,2,0.32,0.3333,0.66,0.0896,2,24,26,2012B11B27
16544,4,1,11,1,0,2,1,2,0.32,0.3333,0.7,0.1343,0,6,6,2012B11B27
16545,4,1,11,2,0,2,1,2,0.32,0.3182,0.7,0.1642,0,5,5,2012B11B27
16546,4,1,11,3,0,2,1,3,0.32,0.3333,0.7,0.1343,1,3,4,2012B11B27
16547,4,1,11,4,0,2,1,3,0.3,0.2879,0.81,0.194,0,5,5,2012B11B27
16548,4,1,11,5,0,2,1,2,0.3,0.2879,0.81,0.2239,0,31,31,2012B11B27
16549,4,1,11,6,0,2,1,2,0.3,0.303,0.81,0.1642,3,97,100,2012B11B27
16550,4,1,11,7,0,2,1,3,0.3,0.303,0.81,0.1343,4,289,293,2012B11B27
16551,4,1,11,8,0,2,1,3,0.32,0.3182,0.81,0.1642,6,494,500,2012B11B27
16552,4,1,11,9,0,2,1,2,0.32,0.3333,0.81,0.1343,11,257,268,2012B11B27
16553,4,1,11,10,0,2,1,3,0.32,0.3182,0.81,0.194,5,52,57,2012B11B27
16554,4,1,11,11,0,2,1,3,0.3,0.2727,0.87,0.2985,6,59,65,2012B11B27
16555,4,1,11,12,0,2,1,3,0.28,0.2576,0.87,0.3881,6,70,76,2012B11B27
16556,4,1,11,13,0,2,1,3,0.28,0.2727,0.87,0.2537,4,73,77,2012B11B27
16557,4,1,11,14,0,2,1,3,0.28,0.2576,0.87,0.3582,8,86,94,2012B11B27
16558,4,1,11,15,0,2,1,2,0.3,0.2727,0.75,0.2985,9,146,155,2012B11B27
16559,4,1,11,16,0,2,1,2,0.3,0.2727,0.75,0.2985,5,252,257,2012B11B27
16560,4,1,11,17,0,2,1,2,0.3,0.2727,0.75,0.3881,13,514,527,2012B11B27
16561,4,1,11,18,0,2,1,1,0.26,0.2273,0.81,0.3582,13,469,482,2012B11B27
16562,4,1,11,19,0,2,1,1,0.26,0.2576,0.73,0.2985,12,338,350,2012B11B27
16563,4,1,11,20,0,2,1,1,0.26,0.2273,0.75,0.3284,4,228,232,2012B11B27
16564,4,1,11,21,0,2,1,1,0.24,0.2121,0.81,0.2836,6,179,185,2012B11B27
16565,4,1,11,22,0,2,1,1,0.24,0.2424,0.81,0.1642,2,95,97,2012B11B27
16566,4,1,11,23,0,2,1,2,0.26,0.2424,0.81,0.2537,3,64,67,2012B11B27
16567,4,1,11,0,0,3,1,2,0.26,0.2424,0.75,0.2537,1,22,23,2012B11B28
16568,4,1,11,1,0,3,1,2,0.26,0.2576,0.75,0.2239,0,12,12,2012B11B28
16569,4,1,11,2,0,3,1,2,0.26,0.2576,0.75,0.2239,0,1,1,2012B11B28
16570,4,1,11,3,0,3,1,2,0.26,0.2576,0.7,0.2239,0,3,3,2012B11B28
16571,4,1,11,4,0,3,1,2,0.26,0.2576,0.7,0.194,0,4,4,2012B11B28
16572,4,1,11,5,0,3,1,2,0.26,0.2727,0.7,0.1343,0,39,39,2012B11B28
16573,4,1,11,6,0,3,1,2,0.26,0.2576,0.65,0.2239,4,132,136,2012B11B28
16574,4,1,11,7,0,3,1,2,0.26,0.2576,0.56,0.194,6,403,409,2012B11B28
16575,4,1,11,8,0,3,1,1,0.24,0.2121,0.6,0.2836,9,683,692,2012B11B28
16576,4,1,11,9,0,3,1,1,0.28,0.2727,0.52,0.194,13,309,322,2012B11B28
16577,4,1,11,10,0,3,1,1,0.3,0.3182,0.49,0.1045,17,144,161,2012B11B28
16578,4,1,11,11,0,3,1,1,0.32,0.3182,0.45,0.1642,19,127,146,2012B11B28
16579,4,1,11,12,0,3,1,1,0.34,0.303,0.42,0.3881,19,189,208,2012B11B28
16580,4,1,11,13,0,3,1,1,0.34,0.3333,0.42,0.194,21,193,214,2012B11B28
16581,4,1,11,14,0,3,1,1,0.36,0.3333,0.4,0.2985,15,161,176,2012B11B28
16582,4,1,11,15,0,3,1,1,0.36,0.3333,0.32,0.3284,7,172,179,2012B11B28
16583,4,1,11,16,0,3,1,1,0.36,0.3333,0.29,0.2537,9,316,325,2012B11B28
16584,4,1,11,17,0,3,1,1,0.34,0.3333,0.31,0.1343,17,546,563,2012B11B28
16585,4,1,11,18,0,3,1,1,0.32,0.303,0.33,0.2836,12,530,542,2012B11B28
16586,4,1,11,19,0,3,1,1,0.32,0.3182,0.36,0.1642,9,378,387,2012B11B28
16587,4,1,11,20,0,3,1,1,0.32,0.3333,0.36,0.1343,5,258,263,2012B11B28
16588,4,1,11,21,0,3,1,1,0.3,0.303,0.39,0.1642,4,219,223,2012B11B28
16589,4,1,11,22,0,3,1,1,0.28,0.2727,0.45,0.1642,6,148,154,2012B11B28
16590,4,1,11,23,0,3,1,1,0.26,0.2727,0.48,0.1343,5,73,78,2012B11B28
16591,4,1,11,0,0,4,1,1,0.24,0.2576,0.56,0.0896,4,25,29,2012B11B29
16592,4,1,11,1,0,4,1,1,0.22,0.2576,0.64,0.0896,1,15,16,2012B11B29
16593,4,1,11,2,0,4,1,1,0.22,0.2727,0.64,0,1,6,7,2012B11B29
16594,4,1,11,4,0,4,1,1,0.2,0.2273,0.75,0.0896,0,7,7,2012B11B29
16595,4,1,11,5,0,4,1,1,0.2,0.2576,0.69,0,0,42,42,2012B11B29
16596,4,1,11,6,0,4,1,1,0.22,0.2727,0.69,0,1,120,121,2012B11B29
16597,4,1,11,7,0,4,1,1,0.2,0.2576,0.64,0,8,354,362,2012B11B29
16598,4,1,11,8,0,4,1,1,0.2,0.2273,0.69,0.1045,15,664,679,2012B11B29
16599,4,1,11,9,0,4,1,1,0.24,0.2879,0.6,0,13,286,299,2012B11B29
16600,4,1,11,10,0,4,1,1,0.28,0.303,0.65,0.0896,25,153,178,2012B11B29
16601,4,1,11,11,0,4,1,1,0.36,0.3485,0.37,0.2239,13,150,163,2012B11B29
16602,4,1,11,12,0,4,1,1,0.36,0.3485,0.4,0.1642,11,225,236,2012B11B29
16603,4,1,11,13,0,4,1,1,0.38,0.3939,0.32,0.1343,15,209,224,2012B11B29
16604,4,1,11,14,0,4,1,1,0.36,0.3485,0.43,0.2239,13,174,187,2012B11B29
16605,4,1,11,15,0,4,1,1,0.36,0.3333,0.43,0.2836,19,201,220,2012B11B29
16606,4,1,11,16,0,4,1,1,0.36,0.3485,0.4,0.2239,24,346,370,2012B11B29
16607,4,1,11,17,0,4,1,1,0.34,0.3333,0.39,0.194,17,544,561,2012B11B29
16608,4,1,11,18,0,4,1,1,0.32,0.3182,0.49,0.1642,17,520,537,2012B11B29
16609,4,1,11,19,0,4,1,1,0.3,0.2879,0.52,0.194,18,326,344,2012B11B29
16610,4,1,11,20,0,4,1,1,0.3,0.303,0.52,0.1642,11,241,252,2012B11B29
16611,4,1,11,21,0,4,1,1,0.26,0.2727,0.65,0.1343,7,201,208,2012B11B29
16612,4,1,11,22,0,4,1,1,0.26,0.2879,0.7,0.0896,4,147,151,2012B11B29
16613,4,1,11,23,0,4,1,1,0.28,0.3182,0.61,0,6,124,130,2012B11B29
16614,4,1,11,0,0,5,1,1,0.26,0.2576,0.7,0.1642,4,48,52,2012B11B30
16615,4,1,11,1,0,5,1,1,0.24,0.2576,0.7,0.0896,2,17,19,2012B11B30
16616,4,1,11,2,0,5,1,1,0.24,0.2879,0.75,0,2,10,12,2012B11B30
16617,4,1,11,3,0,5,1,1,0.24,0.2879,0.75,0,0,4,4,2012B11B30
16618,4,1,11,4,0,5,1,1,0.22,0.2727,0.75,0,0,3,3,2012B11B30
16619,4,1,11,5,0,5,1,1,0.2,0.2576,0.8,0,1,39,40,2012B11B30
16620,4,1,11,6,0,5,1,1,0.2,0.2576,0.86,0,2,104,106,2012B11B30
16621,4,1,11,7,0,5,1,1,0.22,0.2727,0.8,0,6,346,352,2012B11B30
16622,4,1,11,8,0,5,1,2,0.22,0.2576,0.8,0.0896,20,709,729,2012B11B30
16623,4,1,11,9,0,5,1,1,0.24,0.2576,0.75,0.0896,17,313,330,2012B11B30
16624,4,1,11,10,0,5,1,2,0.3,0.3333,0.65,0,10,159,169,2012B11B30
16625,4,1,11,11,0,5,1,2,0.34,0.3485,0.53,0.0896,31,170,201,2012B11B30
16626,4,1,11,12,0,5,1,2,0.38,0.3939,0.46,0,25,243,268,2012B11B30
16627,4,1,11,13,0,5,1,2,0.4,0.4091,0.4,0.1642,21,241,262,2012B11B30
16628,4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.1045,26,225,251,2012B11B30
16629,4,1,11,15,0,5,1,2,0.42,0.4242,0.38,0.1045,34,262,296,2012B11B30
16630,4,1,11,16,0,5,1,1,0.4,0.4091,0.43,0.1343,37,368,405,2012B11B30
16631,4,1,11,17,0,5,1,1,0.36,0.3485,0.5,0.194,31,551,582,2012B11B30
16632,4,1,11,18,0,5,1,2,0.34,0.3636,0.61,0,20,489,509,2012B11B30
16633,4,1,11,19,0,5,1,1,0.32,0.3485,0.66,0,18,359,377,2012B11B30
16634,4,1,11,20,0,5,1,1,0.32,0.3485,0.66,0,12,233,245,2012B11B30
16635,4,1,11,21,0,5,1,1,0.3,0.3182,0.75,0.0896,14,169,183,2012B11B30
16636,4,1,11,22,0,5,1,1,0.3,0.3333,0.75,0,18,145,163,2012B11B30
16637,4,1,11,23,0,5,1,2,0.3,0.3182,0.75,0.0896,11,99,110,2012B11B30
16638,4,1,12,0,0,6,0,1,0.26,0.303,0.81,0,9,99,108,2012B12B01
16639,4,1,12,1,0,6,0,1,0.26,0.303,0.81,0,5,64,69,2012B12B01
16640,4,1,12,2,0,6,0,2,0.26,0.303,0.81,0,3,47,50,2012B12B01
16641,4,1,12,3,0,6,0,2,0.26,0.2727,0.81,0.1343,1,14,15,2012B12B01
16642,4,1,12,4,0,6,0,1,0.26,0.2879,0.81,0.0896,0,5,5,2012B12B01
16643,4,1,12,5,0,6,0,1,0.24,0.2576,0.87,0.0896,1,12,13,2012B12B01
16644,4,1,12,6,0,6,0,1,0.24,0.2424,0.87,0.1343,7,20,27,2012B12B01
16645,4,1,12,7,0,6,0,2,0.24,0.2424,0.87,0.1343,7,56,63,2012B12B01
16646,4,1,12,8,0,6,0,2,0.24,0.2424,0.87,0.1343,11,133,144,2012B12B01
16647,4,1,12,9,0,6,0,2,0.26,0.2424,0.93,0.2537,34,159,193,2012B12B01
16648,4,1,12,10,0,6,0,2,0.28,0.2727,0.89,0.1642,45,211,256,2012B12B01
16649,4,1,12,11,0,6,0,2,0.32,0.3333,0.76,0.1045,74,318,392,2012B12B01
16650,4,1,12,12,0,6,0,2,0.32,0.3333,0.81,0.0896,119,327,446,2012B12B01
16651,4,1,12,13,0,6,0,2,0.34,0.3636,0.76,0,123,386,509,2012B12B01
16652,4,1,12,14,0,6,0,2,0.36,0.3788,0.71,0,110,369,479,2012B12B01
16653,4,1,12,15,0,6,0,2,0.4,0.4091,0.62,0,113,371,484,2012B12B01
16654,4,1,12,16,0,6,0,2,0.38,0.3939,0.66,0,89,354,443,2012B12B01
16655,4,1,12,17,0,6,0,2,0.34,0.3485,0.76,0.1045,50,270,320,2012B12B01
16656,4,1,12,18,0,6,0,2,0.34,0.3636,0.76,0,42,255,297,2012B12B01
16657,4,1,12,19,0,6,0,2,0.32,0.3485,0.81,0,30,219,249,2012B12B01
16658,4,1,12,20,0,6,0,1,0.32,0.3485,0.81,0,28,170,198,2012B12B01
16659,4,1,12,21,0,6,0,2,0.3,0.3333,0.87,0,23,135,158,2012B12B01
16660,4,1,12,22,0,6,0,2,0.3,0.3333,0.87,0,17,130,147,2012B12B01
16661,4,1,12,23,0,6,0,2,0.32,0.3485,0.81,0,10,116,126,2012B12B01
16662,4,1,12,0,0,0,0,2,0.3,0.3182,0.87,0.0896,9,108,117,2012B12B02
16663,4,1,12,1,0,0,0,2,0.3,0.3182,0.87,0.0896,10,84,94,2012B12B02
16664,4,1,12,2,0,0,0,2,0.3,0.3333,0.87,0,2,72,74,2012B12B02
16665,4,1,12,3,0,0,0,2,0.26,0.303,0.93,0,4,21,25,2012B12B02
16666,4,1,12,4,0,0,0,2,0.26,0.303,0.93,0,1,6,7,2012B12B02
16667,4,1,12,5,0,0,0,2,0.26,0.303,0.93,0,1,7,8,2012B12B02
16668,4,1,12,6,0,0,0,2,0.24,0.2424,0.93,0.1343,1,15,16,2012B12B02
16669,4,1,12,7,0,0,0,2,0.24,0.2424,0.93,0.1343,5,26,31,2012B12B02
16670,4,1,12,8,0,0,0,2,0.26,0.2879,0.93,0.0896,12,81,93,2012B12B02
16671,4,1,12,9,0,0,0,2,0.28,0.2727,0.93,0.1642,37,135,172,2012B12B02
16672,4,1,12,10,0,0,0,2,0.3,0.3333,0.87,0,63,230,293,2012B12B02
16673,4,1,12,11,0,0,0,2,0.32,0.3182,0.81,0.1642,81,274,355,2012B12B02
16674,4,1,12,12,0,0,0,2,0.34,0.3333,0.81,0.1642,111,409,520,2012B12B02
16675,4,1,12,13,0,0,0,1,0.4,0.4091,0.71,0.2239,84,347,431,2012B12B02
16676,4,1,12,14,0,0,0,1,0.44,0.4394,0.62,0.2537,142,331,473,2012B12B02
16677,4,1,12,15,0,0,0,1,0.44,0.4394,0.67,0.1343,106,311,417,2012B12B02
16678,4,1,12,16,0,0,0,2,0.44,0.4394,0.67,0.1045,85,358,443,2012B12B02
16679,4,1,12,17,0,0,0,3,0.4,0.4091,0.76,0.194,59,244,303,2012B12B02
16680,4,1,12,18,0,0,0,2,0.44,0.4394,0.72,0.1045,25,178,203,2012B12B02
16681,4,1,12,19,0,0,0,2,0.4,0.4091,0.82,0.194,16,158,174,2012B12B02
16682,4,1,12,20,0,0,0,2,0.42,0.4242,0.82,0.194,12,142,154,2012B12B02
16683,4,1,12,21,0,0,0,2,0.44,0.4394,0.77,0.2239,8,91,99,2012B12B02
16684,4,1,12,22,0,0,0,2,0.44,0.4394,0.77,0.194,11,85,96,2012B12B02
16685,4,1,12,23,0,0,0,2,0.42,0.4242,0.82,0.1343,7,44,51,2012B12B02
16686,4,1,12,0,0,1,1,2,0.42,0.4242,0.82,0.1642,3,18,21,2012B12B03
16687,4,1,12,1,0,1,1,1,0.4,0.4091,0.82,0.1343,2,11,13,2012B12B03
16688,4,1,12,2,0,1,1,1,0.42,0.4242,0.77,0.1642,1,9,10,2012B12B03
16689,4,1,12,3,0,1,1,1,0.38,0.3939,0.87,0,2,6,8,2012B12B03
16690,4,1,12,4,0,1,1,1,0.36,0.3788,0.93,0,1,4,5,2012B12B03
16691,4,1,12,5,0,1,1,1,0.34,0.3485,0.93,0.0896,0,38,38,2012B12B03
16692,4,1,12,6,0,1,1,1,0.36,0.3788,0.93,0,2,136,138,2012B12B03
16693,4,1,12,7,0,1,1,2,0.34,0.3636,0.93,0,9,387,396,2012B12B03
16694,4,1,12,8,0,1,1,1,0.36,0.3788,0.93,0,19,712,731,2012B12B03
16695,4,1,12,9,0,1,1,1,0.4,0.4091,0.87,0.0896,19,289,308,2012B12B03
16696,4,1,12,10,0,1,1,1,0.44,0.4394,0.77,0.1343,31,105,136,2012B12B03
16697,4,1,12,11,0,1,1,1,0.48,0.4697,0.77,0.1343,51,182,233,2012B12B03
16698,4,1,12,12,0,1,1,1,0.52,0.5,0.68,0.1642,40,228,268,2012B12B03
16699,4,1,12,13,0,1,1,1,0.58,0.5455,0.56,0.0896,81,240,321,2012B12B03
16700,4,1,12,14,0,1,1,1,0.6,0.6212,0.53,0,51,209,260,2012B12B03
16701,4,1,12,15,0,1,1,1,0.6,0.6212,0.56,0,58,210,268,2012B12B03
16702,4,1,12,16,0,1,1,1,0.6,0.6212,0.53,0.1343,45,397,442,2012B12B03
16703,4,1,12,17,0,1,1,1,0.52,0.5,0.63,0.1045,43,665,708,2012B12B03
16704,4,1,12,18,0,1,1,1,0.5,0.4848,0.68,0.0896,26,666,692,2012B12B03
16705,4,1,12,19,0,1,1,1,0.5,0.4848,0.68,0.0896,27,444,471,2012B12B03
16706,4,1,12,20,0,1,1,2,0.46,0.4545,0.77,0,16,284,300,2012B12B03
16707,4,1,12,21,0,1,1,1,0.44,0.4394,0.82,0.194,14,207,221,2012B12B03
16708,4,1,12,22,0,1,1,1,0.42,0.4242,0.82,0.1045,5,139,144,2012B12B03
16709,4,1,12,23,0,1,1,1,0.42,0.4242,0.82,0.1045,9,93,102,2012B12B03
16710,4,1,12,0,0,2,1,1,0.42,0.4242,0.88,0.1045,6,49,55,2012B12B04
16711,4,1,12,1,0,2,1,1,0.42,0.4242,0.82,0.1045,3,22,25,2012B12B04
16712,4,1,12,2,0,2,1,1,0.42,0.4242,0.88,0.0896,3,5,8,2012B12B04
16713,4,1,12,3,0,2,1,2,0.4,0.4091,0.87,0.1343,1,3,4,2012B12B04
16714,4,1,12,4,0,2,1,2,0.4,0.4091,0.87,0.1343,0,7,7,2012B12B04
16715,4,1,12,5,0,2,1,2,0.44,0.4394,0.88,0,1,45,46,2012B12B04
16716,4,1,12,6,0,2,1,2,0.36,0.3788,0.93,0,3,150,153,2012B12B04
16717,4,1,12,7,0,2,1,1,0.42,0.4242,0.88,0.1343,7,495,502,2012B12B04
16718,4,1,12,8,0,2,1,2,0.44,0.4394,0.88,0.1642,21,700,721,2012B12B04
16719,4,1,12,9,0,2,1,1,0.46,0.4545,0.82,0.1045,19,317,336,2012B12B04
16720,4,1,12,10,0,2,1,1,0.46,0.4545,0.82,0.194,26,130,156,2012B12B04
16721,4,1,12,11,0,2,1,1,0.48,0.4697,0.77,0.194,24,183,207,2012B12B04
16722,4,1,12,12,0,2,1,1,0.52,0.5,0.68,0.194,39,273,312,2012B12B04
16723,4,1,12,13,0,2,1,2,0.54,0.5152,0.64,0.1642,39,233,272,2012B12B04
16724,4,1,12,14,0,2,1,2,0.58,0.5455,0.56,0.2239,39,231,270,2012B12B04
16725,4,1,12,15,0,2,1,2,0.6,0.6212,0.49,0.2537,56,244,300,2012B12B04
16726,4,1,12,16,0,2,1,1,0.58,0.5455,0.49,0.2836,44,391,435,2012B12B04
16727,4,1,12,17,0,2,1,1,0.52,0.5,0.59,0.2239,43,700,743,2012B12B04
16728,4,1,12,18,0,2,1,1,0.5,0.4848,0.63,0.2239,38,693,731,2012B12B04
16729,4,1,12,19,0,2,1,1,0.48,0.4697,0.67,0.2239,46,414,460,2012B12B04
16730,4,1,12,20,0,2,1,2,0.5,0.4848,0.63,0.2239,34,272,306,2012B12B04
16731,4,1,12,21,0,2,1,2,0.5,0.4848,0.63,0.2537,28,252,280,2012B12B04
16732,4,1,12,22,0,2,1,2,0.5,0.4848,0.63,0.2985,26,155,181,2012B12B04
16733,4,1,12,23,0,2,1,1,0.48,0.4697,0.67,0.2537,5,91,96,2012B12B04
16734,4,1,12,0,0,3,1,1,0.5,0.4848,0.59,0.2836,6,31,37,2012B12B05
16735,4,1,12,1,0,3,1,1,0.52,0.5,0.55,0.3284,0,11,11,2012B12B05
16736,4,1,12,2,0,3,1,1,0.46,0.4545,0.67,0.1642,2,7,9,2012B12B05
16737,4,1,12,3,0,3,1,1,0.48,0.4697,0.67,0.1343,0,7,7,2012B12B05
16738,4,1,12,4,0,3,1,1,0.5,0.4848,0.63,0.4478,1,9,10,2012B12B05
16739,4,1,12,5,0,3,1,1,0.5,0.4848,0.59,0.2836,1,48,49,2012B12B05
16740,4,1,12,6,0,3,1,3,0.48,0.4697,0.55,0.3881,5,119,124,2012B12B05
16741,4,1,12,7,0,3,1,3,0.46,0.4545,0.59,0.2985,9,389,398,2012B12B05
16742,4,1,12,8,0,3,1,2,0.44,0.4394,0.58,0.2836,22,737,759,2012B12B05
16743,4,1,12,9,0,3,1,2,0.44,0.4394,0.51,0.2239,26,362,388,2012B12B05
16744,4,1,12,10,0,3,1,2,0.44,0.4394,0.47,0.3582,14,127,141,2012B12B05
16745,4,1,12,11,0,3,1,1,0.44,0.4394,0.44,0.2836,11,161,172,2012B12B05
16746,4,1,12,12,0,3,1,1,0.44,0.4394,0.41,0.2836,24,208,232,2012B12B05
16747,4,1,12,13,0,3,1,1,0.46,0.4545,0.41,0.2836,14,200,214,2012B12B05
16748,4,1,12,14,0,3,1,1,0.48,0.4697,0.33,0.4925,39,179,218,2012B12B05
16749,4,1,12,15,0,3,1,1,0.48,0.4697,0.33,0.2836,20,265,285,2012B12B05
16750,4,1,12,16,0,3,1,1,0.46,0.4545,0.33,0.2836,23,354,377,2012B12B05
16751,4,1,12,17,0,3,1,1,0.44,0.4394,0.35,0.2836,29,576,605,2012B12B05
16752,4,1,12,18,0,3,1,1,0.42,0.4242,0.35,0.4478,29,580,609,2012B12B05
16753,4,1,12,19,0,3,1,1,0.38,0.3939,0.43,0.3582,14,400,414,2012B12B05
16754,4,1,12,20,0,3,1,1,0.34,0.303,0.46,0.3881,19,274,293,2012B12B05
16755,4,1,12,21,0,3,1,1,0.34,0.303,0.46,0.4179,14,184,198,2012B12B05
16756,4,1,12,22,0,3,1,1,0.32,0.2879,0.45,0.3881,4,101,105,2012B12B05
16757,4,1,12,23,0,3,1,1,0.3,0.2727,0.49,0.3881,5,69,74,2012B12B05
16758,4,1,12,0,0,4,1,1,0.26,0.2424,0.48,0.2836,1,43,44,2012B12B06
16759,4,1,12,1,0,4,1,1,0.26,0.2424,0.48,0.2836,0,16,16,2012B12B06
16760,4,1,12,2,0,4,1,1,0.24,0.2121,0.52,0.2836,0,9,9,2012B12B06
16761,4,1,12,3,0,4,1,1,0.22,0.2273,0.55,0.194,0,2,2,2012B12B06
16762,4,1,12,4,0,4,1,1,0.22,0.2121,0.55,0.2985,1,8,9,2012B12B06
16763,4,1,12,5,0,4,1,1,0.22,0.2121,0.55,0.2836,0,32,32,2012B12B06
16764,4,1,12,6,0,4,1,1,0.22,0.2121,0.55,0.2985,2,122,124,2012B12B06
16765,4,1,12,7,0,4,1,1,0.22,0.2121,0.51,0.2985,8,381,389,2012B12B06
16766,4,1,12,8,0,4,1,1,0.22,0.2121,0.51,0.2985,13,646,659,2012B12B06
16767,4,1,12,9,0,4,1,1,0.24,0.2273,0.48,0.194,19,257,276,2012B12B06
16768,4,1,12,10,0,4,1,1,0.24,0.2273,0.52,0.194,23,122,145,2012B12B06
16769,4,1,12,11,0,4,1,1,0.26,0.2576,0.48,0.1642,16,162,178,2012B12B06
16770,4,1,12,12,0,4,1,1,0.28,0.3182,0.41,0,29,206,235,2012B12B06
16771,4,1,12,13,0,4,1,1,0.3,0.3333,0.39,0,33,212,245,2012B12B06
16772,4,1,12,14,0,4,1,1,0.3,0.3182,0.42,0.0896,37,175,212,2012B12B06
16773,4,1,12,15,0,4,1,1,0.32,0.3485,0.39,0,38,232,270,2012B12B06
16774,4,1,12,16,0,4,1,1,0.32,0.3485,0.42,0,39,292,331,2012B12B06
16775,4,1,12,17,0,4,1,1,0.3,0.3182,0.45,0.1045,31,586,617,2012B12B06
16776,4,1,12,18,0,4,1,1,0.28,0.2727,0.45,0.1642,23,542,565,2012B12B06
16777,4,1,12,19,0,4,1,1,0.26,0.2576,0.6,0.194,13,360,373,2012B12B06
16778,4,1,12,20,0,4,1,2,0.24,0.2576,0.6,0.1045,5,222,227,2012B12B06
16779,4,1,12,21,0,4,1,2,0.24,0.2424,0.6,0.1343,7,184,191,2012B12B06
16780,4,1,12,22,0,4,1,1,0.24,0.2424,0.65,0.1642,2,131,133,2012B12B06
16781,4,1,12,23,0,4,1,1,0.24,0.2424,0.65,0.1642,0,93,93,2012B12B06
16782,4,1,12,0,0,5,1,1,0.24,0.2576,0.7,0.1045,3,45,48,2012B12B07
16783,4,1,12,1,0,5,1,2,0.24,0.2273,0.7,0.194,2,26,28,2012B12B07
16784,4,1,12,2,0,5,1,2,0.26,0.2727,0.7,0.1343,0,11,11,2012B12B07
